RowID,COL_1,COL_2,COL_3,COL_4,COL_5,SOLD
bz0Jlb7j,,,,8,11,0
Elfdea5R,130,VAL_B,1,,18,0
pxrvI5ls,,,,51,21,0
9uHZUIvg,,,,6,10,0
A1uwk7Fy,245,VAL_F,5,5,2,0
qF01kcLr,,,,7,-13,0
8xkOOzUY,,,,13,-5,0
k9Hxw3UC,,,,9,-11,0
ybiJuoqd,,,,3,10,0
CSMvWSyw,245,VAL_B,6,,4,0
0k3uzSc8,,,,3,20,0
vNsVanwk,,,,,-14,0
DOLj0RNH,,,,13,-8,0
lvdZuMvg,185,VAL_M,6,9,0,0
cKs6Mxp5,225,VAL_B,5,4,7,0
mwe0yb9f,,,,,3,0
YXKGuqOf,,,,18,1,0
JJ42tbhR,,,,9,17,0
tM22MLTu,,,,2,2,0
PvgbTrgd,,,,13,-4,0
48cmGRGK,,,,,12,0
EYMF4XE9,,,,8,14,0
U7RaesjU,,,,,8,0
tv0Uw5IP,,,,7,14,0
AdaxHail,200,VAL_I,3,7,9,0
JQ6gZG2F,,,,18,-7,0
ktu6D1Tm,,,,8,-6,0
z2plKnqY,230,VAL_B,6,9,-8,0
YnM2RmDB,,,,,0,0
pfAklKoS,,,,8,-11,0
BFUt5PDE,,,,15,13,0
4iCSdHVX,,VAL_B,,9,27,0
wyWrkp2P,,,,8,-4,0
5ugGTHxB,,,,8,21,0
zM6ucbny,,,,8,-10,0
LybOu4Zu,,,,,-5,0
71WNvgdY,,VAL_B,,5,1,0
9xEplL2A,,,,9,17,0
OgpAMLCd,320,VAL_B,7,3,12,0
SV01OPLn,,,,,12,0
fnIUFrF7,,,,30,10,0
UJrWM8lI,205,VAL_B,5,8,-9,0
MjIInmmV,,,,7,-6,0
nhH47Ffw,,,,,-6,0
oivd98co,340,VAL_B,2,10,-9,0
4aYhsStZ,245,VAL_B,1,9,7,0
PbQz0c3U,190,VAL_A,1,10,17,0
FXxP9Zal,150,VAL_B,6,12,23,0
nlVicalW,185,VAL_B,5,12,21,0
60BEq1z8,,,,,3,0
WYbgAods,180,VAL_B,3,3,5,0
l16BsAfi,-3,VAL_B,7,4,18,0
Us9grdLZ,315,VAL_B,6,6,-16,0
D7sHfjeR,,,,9,13,0
Do6bk3ys,,,,10,8,0
aRhtqR1u,120,VAL_B,3,11,27,0
BzTomuJp,255,VAL_H,7,9,9,0
lXfTr0eo,,,,,0,0
T1Mt3RkQ,240,VAL_B,3,5,-11,0
EjlvW0sx,-2,VAL_B,2,9,16,0
eqzwb7yk,,,,11,-9,0
P4FYZtDI,,,,7,15,0
YqSTy3NM,230,VAL_A,5,6,-2,0
clCEONWt,,,,15,-10,0
QIQqlRwt,330,VAL_B,7,6,-3,0
BQOft9fp,340,VAL_B,7,3,2,0
DHsmeCg3,,,,,24,0
5xldhUi1,,,,,12,0
qLTnuQ2p,,,,,12,0
VTfR4sn9,,,,21,-17,0
pBM9Rjkm,165,VAL_B,4,14,1,0
q4K8zcjf,215,VAL_B,3,8,14,0
jWYsaPqD,195,VAL_M,1,11,31,0
IpgPth60,,,,9,9,0
a1noJlf2,175,VAL_B,6,7,6,0
6cToY6mc,,,,,5,0
4KO0AzKM,-3,VAL_B,5,5,23,0
BrOoGVPR,,,,42,1,0
GKUht4HT,-3,VAL_B,3,,31,0
DJgqceV3,265,VAL_B,1,10,1,0
XaowuwyI,,,,12,15,0
WXW6Pf3o,220,VAL_B,7,8,-5,0
NJq8dfB4,-1,VAL_B,3,9,0,0
iTMoOJWZ,,VAL_B,,,14,0
wcyBBamG,210,VAL_B,2,6,0,0
RYlKev0t,,,,9,2,0
UjrEKumX,,,,8,14,0
rA6UdODm,160,VAL_B,2,5,-4,0
rz38gHYP,-1,VAL_A,1,9,23,0
tIxatIeB,,,,9,13,0
s8Vtx0iN,,,,8,1,0
YwqfVVFL,125,VAL_B,5,8,10,0
Y2Vn5vnp,190,VAL_D,4,13,-7,0
YS5NC1px,,VAL_B,,11,18,0
cHVahVp3,,VAL_B,,2,15,0
qPp3diKC,,,,16,12,0
v0BXU9TF,265,VAL_B,7,20,15,0
UZxeDWoQ,-3,VAL_H,4,3,4,1
8YpKH2kq,210,VAL_B,7,9,-3,0
6FXRQ1Io,,,,15,7,0
J6D4su8J,,,,7,-10,0
yjofrWYN,,,,12,-5,0
xx2Y6UZZ,,,,,10,0
fysl8OvO,,,,15,-8,0
5LcJW3Dk,,,,15,-6,0
ZlRGHpCR,,,,8,-6,0
Llu5BCLB,,,,4,21,0
PO0XYPjP,155,VAL_B,6,,19,0
D4tD70Ca,265,VAL_B,4,20,-4,0
vifV0XEf,,,,9,-4,0
iAddgPjd,,,,9,5,0
eQjWCIlP,,,,15,-12,0
yDUz2tJB,280,VAL_B,7,9,2,0
P251vbRq,,,,9,-11,0
ySA9VoyT,-3,VAL_B,7,,20,0
9KRuRa1d,245,VAL_H,4,11,17,0
razGVrxq,200,VAL_H,2,8,0,0
aiUyxVUf,,VAL_B,,5,2,0
fRAIm1OQ,,,,8,4,0
dgspKpdn,275,VAL_B,1,,8,0
9Ua5cXep,,,,18,4,0
nAmDDDKn,220,VAL_B,3,11,14,0
exgK6rQA,-1,VAL_D,1,8,0,0
1pAfyNDu,,,,7,2,0
PlMgXkx9,,,,,-6,0
07IeKxru,330,VAL_B,7,5,11,0
w1s8WOA8,,VAL_B,,7,-11,0
aCjpncfX,,,,,10,0
eNFxEhZe,200,VAL_B,1,3,-6,0
lylAPCp2,,,,6,5,0
ZPU1Wctj,,,,40,-8,0
ii4EmQdT,,,,6,18,0
o0NvD3hp,,,,4,0,0
fcIBAygU,245,VAL_B,7,14,-7,0
e8isd5vo,,,,4,9,0
qG2G59jD,145,VAL_B,1,11,46,0
9Ms01Ub5,,,,17,12,0
q8Q8PZTB,,,,7,0,0
EEXuGBaC,,,,23,2,0
RSdPztn4,255,VAL_B,7,7,-1,0
sDdbmdIr,210,VAL_B,4,4,18,0
lRRC71Au,,,,9,12,0
SZIYKws1,,,,,-9,0
nOu1Gve7,170,VAL_B,1,9,1,1
uKmHTCcv,,,,,7,0
99STx9ys,270,VAL_B,7,10,9,0
RXqHSdsL,190,VAL_M,6,4,15,0
5R2t55GJ,,,,4,-4,0
kIVURR3Y,,,,8,-9,0
vJhhyHeK,,,,8,7,0
DER7BOUO,280,VAL_B,5,,-17,0
CTijvVGH,205,VAL_B,6,8,19,0
tr0QSIbm,,VAL_B,,9,6,0
k21Tw3hX,,VAL_B,,7,10,0
5BQLOkPf,,,,,2,0
PD52ZxFh,205,VAL_B,1,2,0,0
suoCfD2D,,,,41,16,0
Sj3wBGNS,,,,8,-8,0
9rufcAD9,,,,9,20,0
jewuZhNc,,,,,0,0
XBiUREja,,VAL_B,,3,10,0
6wNojLrY,215,VAL_B,5,9,-5,0
oOygJhcI,200,VAL_B,2,7,-7,0
vFBsEfYc,,VAL_H,,,10,0
g3dEJVlF,-3,VAL_B,7,8,10,0
FbV24YSO,,,,7,8,0
ExXW5HMp,,,,8,14,0
mq5GauwQ,,,,8,-2,0
frk74vHo,,,,8,6,0
mnYAd9sq,-3,VAL_B,7,,-10,0
w5ltl75N,320,VAL_B,7,7,-11,0
dnDh6ORJ,,,,7,10,0
M4y4JbnT,200,VAL_B,2,43,8,0
owCwefSs,265,VAL_M,7,2,-10,0
H738WZBJ,,,,15,-10,0
9g7TCXqy,,,,9,1,0
VqC2LQoq,215,VAL_D,6,7,-6,0
lTmscRvm,265,VAL_A,6,9,6,0
8B9eoMM8,-3,VAL_B,5,9,-11,0
lPxqCsTZ,125,VAL_B,4,8,21,0
jAGzHhlb,185,VAL_B,1,,15,0
dkMZS7em,,,,17,10,0
3AOS8Jno,,,,8,5,0
0iO97gl0,205,VAL_B,4,6,-5,0
ApntNiXX,110,VAL_B,5,8,17,0
XWLax187,290,VAL_A,5,9,-7,0
GybkArAF,,,,9,13,0
PFlZtSH7,185,VAL_B,5,7,23,0
VdcSmdPl,200,,7,8,21,0
lTkLuNXt,290,VAL_B,7,8,-6,0
zkO3tz9X,-3,VAL_B,7,9,1,0
p8CaeqPR,,,,,12,0
JLlsYt4N,310,VAL_M,4,8,2,0
vcICMMsr,,,,9,-11,0
KS3JYZro,145,VAL_M,5,3,16,0
3C7lAcpk,,,,8,-10,0
DYkVVh3I,,,,,22,0
sav2fsz7,,,,19,10,0
Kd2tvEnH,215,VAL_B,7,8,4,0
LGwFDc20,,VAL_B,,9,42,0
62qEggIa,-3,VAL_B,5,8,4,0
r4WxqVzS,250,VAL_B,4,5,-2,0
tfrURJKc,,,,2,-4,0
1zXDowsW,,,,15,19,0
ykL1uwe4,,,,16,12,0
plI8YMWC,,,,7,23,0
wCubVTYp,,,,9,17,0
JE5EmNiE,,,,11,-14,0
34VLbQvQ,155,VAL_B,6,8,12,0
xjaC35cG,,,,9,1,0
u1EDC1Wa,250,VAL_B,5,8,-1,0
aQm7t4Sb,185,VAL_B,5,7,3,0
rGC5hun0,245,VAL_B,6,9,15,0
25IC2R55,370,VAL_B,7,,-4,0
CG2Go0fA,,,,31,-4,0
CjLTbEdO,,,,32,17,0
IbecEtNs,,,,15,-7,0
wBSkbuYR,,,,8,-4,0
nxgcNuOA,,,,7,14,0
LREzQFgT,-3,VAL_B,6,,-3,0
XxrMl4A8,235,VAL_B,3,11,-12,0
T0ePrBEV,165,VAL_B,1,5,-8,0
G0fVrcpA,260,VAL_B,4,4,-9,0
TyTlNSMX,,,,9,-11,0
4WzCHbBa,-2,VAL_B,1,8,-9,0
yhLiZfWt,-3,VAL_B,2,15,12,0
2jNaVcmv,,,,8,19,0
SBOUy921,,,,7,8,0
WFbMkuLA,180,VAL_B,4,9,22,0
X0XwB7vP,,,,18,2,0
BHwhjPBI,,,,10,13,0
ovQR9n3L,,,,,-15,0
i0DxM7LR,260,VAL_B,2,8,-9,0
RcVvTd6Z,320,VAL_B,4,9,-6,0
NrWfnWN9,,,,15,-1,0
L74VDGtL,285,VAL_B,5,5,-3,0
3P9ZXWPu,-1,VAL_D,1,3,-7,0
bu6UUZUR,230,VAL_B,4,15,2,0
H2sBYbv1,,,,7,20,0
EFz6BcM5,-3,VAL_B,4,3,-5,0
kPIOas0y,,VAL_B,,8,0,0
haQgdIfL,-3,VAL_B,4,9,5,0
hTg2q5j2,140,VAL_B,1,11,15,0
pFMR9GVr,,,,9,-3,0
078ATHIK,,,,47,21,0
nE5TRukk,,,,4,-3,0
q2mQHvPe,335,VAL_B,2,9,9,0
m2opIi7Z,-3,VAL_B,7,,27,0
ZuXILZ3T,,,,8,11,0
sh0imDp8,,VAL_B,,8,1,0
89dC9W4w,,,,7,1,0
cxhn60Q7,-3,VAL_B,3,8,1,0
G3Id0zjN,-3,VAL_D,3,3,13,0
gPGHIpZi,,,,4,-9,0
iKpyhVY5,,,,11,-3,0
UcS2nL53,,,,8,18,0
PLjqFfgA,,,,1,16,0
toH2yRc5,,,,6,17,0
3Yf4Pzyh,,,,9,18,0
7vRovJwZ,220,VAL_B,7,21,10,0
Vf852tV5,240,VAL_B,2,12,-5,0
7ZTWnOkZ,,,,,11,0
YvAXun0W,,,,11,13,0
wE4KEibL,200,VAL_B,6,2,-4,0
I3ZLd8Bk,,VAL_B,,21,5,0
DoFm181o,335,VAL_B,7,8,-15,0
y9puhLvS,,,,8,11,0
aP15a9ms,,,,,20,0
mZXuXBr6,,,,,-14,0
Ge6zdBwr,,,,,24,0
DTvHfm7K,-3,VAL_B,4,9,15,0
Kw2n9B7E,305,VAL_K,3,6,5,0
IQuqHIM7,,,,22,2,0
18S5vZYz,-3,VAL_B,1,8,1,0
CdnoQ6Xu,280,VAL_B,7,4,-6,0
1vG3N5x8,,,,3,16,0
cEfNRHEG,-3,VAL_B,7,9,-8,0
5giGgeXT,275,VAL_M,7,8,-5,0
IQXCV6yB,220,VAL_B,5,3,-8,0
agc29B2V,235,VAL_B,4,4,7,0
hu3KsdFt,205,VAL_A,4,5,35,0
bHnnx9sB,,,,9,8,0
yMF2vN7w,,,,16,1,0
2TORkvcs,,,,10,1,0
wIMKuFEf,,,,23,12,0
dCjsMbUa,,VAL_B,,9,14,0
SweE9sAk,,,,7,9,0
kFImTHjx,210,VAL_B,6,9,-2,0
D1kvsTB7,,,,,-19,0
SkegKwIG,,,,4,8,0
uccBppbK,225,VAL_M,6,,11,0
rOHasgEw,,,,15,4,0
2EfMtCia,,,,11,5,0
sfn9Jv8a,170,VAL_B,4,7,14,0
i9Al9PDf,,,,16,-5,0
qsy2rutq,320,VAL_B,5,3,-13,0
Hc8Vn6gq,-3,VAL_M,5,6,7,0
FkB7p6Cf,,,,,-6,0
AukGlbCH,180,VAL_A,4,2,0,0
uM1kvcEY,210,VAL_B,5,3,-5,0
nsxQXQhw,130,VAL_B,1,3,10,0
TlCRDoQG,,,,,13,0
RjpAhokQ,,,,9,18,0
A4y5x9SI,,,,,5,0
1jGI2wAq,,,,7,24,0
hBZNhzWc,,,,8,19,0
Q7UCL7j6,,,,16,3,0
lf4rJCoH,,,,55,6,0
dwkab9tP,150,VAL_B,6,,12,0
mNStVVAm,,,,8,-6,0
Mg5uSw0h,,,,4,3,0
xf4lMp4I,-3,VAL_M,7,8,11,0
Jr03LgMs,-3,VAL_B,7,5,-10,0
yiuRXTAV,,,,,-6,0
I7oBw01U,,,,7,19,0
bVU7dcji,,,,4,3,0
yG23s6ar,380,VAL_B,8,3,3,0
HATMT6Q0,330,VAL_B,5,7,3,0
POBeTh7X,,,,8,-13,0
JpbIABcg,,,,18,4,0
V09FSA09,-3,VAL_A,7,9,1,0
AXLjEjIJ,285,VAL_B,2,,18,0
8gjcRbgY,,,,8,-5,0
gpQrRfzZ,,VAL_B,,9,13,0
VgMDOl7P,-1,VAL_B,1,4,1,0
JWpv6crM,,VAL_B,,4,4,0
Ydc4h4NG,315,VAL_B,7,,12,0
AP8CebfS,,,,7,4,0
IXi8iIWn,,,,,20,0
XNvjkQz1,235,VAL_B,4,6,-11,0
a8RlU77X,,,,8,-8,0
4RpQWwTx,195,VAL_B,6,5,12,0
LBUxGJwH,,,,21,4,0
jZNkt2r2,,VAL_B,,3,-7,0
6THk5ymg,,,,8,19,0
MOWCFaUF,,,,9,-4,0
ulLr5gv2,,,,,13,0
UaTQMd74,225,VAL_A,4,,14,0
u20xAacM,,,,9,-4,0
fkD9LNJh,,,,9,6,0
VSko0mvr,,,,13,8,0
xUTT6Eho,,,,11,11,0
cBqP0o6n,,,,7,1,0
ftTFtg7G,,,,7,-2,0
raJOdWqu,,,,9,-5,0
ovoMOFks,,,,8,-11,0
dnnNIcPt,210,VAL_B,1,7,11,0
FY4JFRuw,,,,9,-2,0
SicZCZMB,,,,16,11,0
ZwyV15kF,,,,4,14,0
YM4Fw1Lp,,,,7,12,0
ETgMMfat,,,,7,8,0
AfSPSrjB,250,VAL_B,3,2,-9,0
aGWaQCJM,,,,8,22,0
h77jBein,,,,9,3,0
dWEx4t8h,,,,9,17,0
ASwdwVYX,,,,,3,0
GCJPSc3s,,,,17,-9,0
sZVhSP5u,,VAL_B,,19,27,0
7NbE6ihc,240,VAL_B,5,2,16,0
oykhI7la,270,VAL_B,2,17,-2,0
RZBX3oPk,220,VAL_B,3,3,-11,0
MhVfti7t,275,VAL_B,7,17,-11,0
pqYkYMpQ,,,,8,20,0
I01dDQ1U,210,VAL_B,6,4,-11,0
bwXCnzPd,190,VAL_B,6,7,8,0
yVXeOaDP,,VAL_B,1,14,3,0
o3aPdw5L,,VAL_B,,8,22,0
tQt7NZb2,150,VAL_B,1,18,30,0
cH022bJo,,,,15,23,0
pFTOm3Sx,,,,8,15,0
wtMs4lFK,345,VAL_B,7,,-9,0
67Phkk11,240,VAL_B,5,6,22,0
DP9Q4unI,,,,8,-3,0
14zY5NHE,260,VAL_B,6,8,-16,0
fJxRqVuP,170,VAL_B,5,8,18,0
UtHhT79z,255,VAL_B,4,9,-3,0
Uu2a01in,,,,7,-11,0
eP8tg5DF,,,,4,-7,0
BgCMx8xm,,,,9,-9,0
CuIIQ0dN,-3,VAL_B,7,2,-2,0
7hF8Sp9Z,,,,,22,0
R5Resopf,,,,8,-4,0
bgl6vgqg,,,,,11,0
MzagPUYd,175,VAL_B,4,8,11,0
40agIZsd,265,VAL_B,2,9,6,0
6KvNXKa8,110,VAL_B,1,8,23,0
ysCRgfYb,,,,11,-12,0
nevD2Pbo,,,,8,5,0
bXuJvmZE,,,,9,0,0
6MCcgye2,,,,2,11,0
OsamJH74,210,VAL_A,6,14,1,0
R8vapwBX,-3,VAL_B,7,8,17,0
DGiR0aXX,,,,24,17,0
GcnBJ8Ym,115,VAL_B,3,,18,0
dvtoq0dN,,,,38,6,0
Kdm60iiR,260,VAL_B,1,,2,0
mf6Yh8rF,265,VAL_B,4,13,2,0
QtdLlwjH,,,,18,0,0
G4G0qzqP,,,,,2,0
Jzw3KUci,,,,8,15,0
S4Mr2xYy,,,,9,21,0
a78umEn3,275,VAL_B,1,4,31,0
VAMIoIWC,,,,16,-8,0
8gBZR4wn,,,,17,1,0
X9KhfFRr,205,VAL_B,5,9,21,0
Tu9Udvi5,,,,15,5,0
YM6H0ewh,130,VAL_B,5,2,19,0
WnJbXGcA,175,VAL_B,4,3,0,0
k2JMEH34,,,,,20,0
1ZKiROWb,295,VAL_B,2,12,3,0
KdNwU3cY,-3,VAL_B,7,4,12,0
ktqG7vrN,145,VAL_B,4,7,25,0
XvhtL7Pa,215,VAL_B,5,13,8,0
5TCJcijG,245,VAL_B,4,,-3,0
4lUKyQwN,,,,8,21,0
yiyGLTe1,-3,VAL_M,2,5,18,0
2htN716s,,,,,-6,0
LbHFfFWE,,VAL_B,,,-4,0
UBUyCXbJ,155,VAL_B,5,11,11,0
LPwueCf8,,,,18,14,0
tQDXJLgV,110,VAL_B,4,7,19,0
sXxduN7x,,,,11,17,0
VraAqFlX,250,VAL_B,5,7,1,0
FATykb0R,,,,18,-3,0
xUMP80By,195,VAL_H,1,7,16,0
V65qbP9D,,,,28,-10,0
xgLepD3n,185,VAL_B,2,31,3,0
BJEI9bCH,,,,11,15,0
TuAoHveD,225,VAL_B,5,9,-11,0
pIWsGetM,210,VAL_B,3,11,22,0
yjzkH6UG,185,VAL_B,4,7,2,0
YM4QSL0m,,,,,-1,0
H0BYGXFA,,,,4,3,0
ylVaJ4Gy,,,,33,16,0
yHDcT88s,,,,8,13,0
aSJpqktc,360,VAL_D,7,7,-9,1
l1cs9LIX,-3,VAL_M,7,6,-9,0
MYu7NfpG,,,,9,10,0
zsBt5L9Y,-2,VAL_A,4,,7,0
rIqND05F,250,VAL_B,3,16,6,0
KF6QQAHi,210,VAL_B,4,4,18,0
11RzULFv,-3,VAL_B,5,3,16,0
Zf2x5g1N,,,,8,-2,0
pTJMB6j4,370,VAL_B,1,6,1,0
VF9whOY6,260,VAL_B,2,8,-17,0
7UR2Rep3,,,,8,6,0
0unp92B4,,,,9,7,0
9AtBujzT,,,,3,-1,0
pO8bN7FQ,,,,11,-13,0
rCbb89yh,,,,9,-1,0
mGWLd3nk,,,,4,16,0
VJD22eSa,360,VAL_B,2,7,-1,0
Ad9bxLhV,,,,52,3,0
ZQ6VSf4F,,,,8,16,0
BF1pdJhh,220,VAL_B,2,8,-3,0
GGBh7hSa,,VAL_B,,41,3,0
6I5CPE4l,260,VAL_B,1,,13,0
RsykYVjP,285,VAL_B,5,2,21,0
pmdHOHzm,220,VAL_B,2,15,-2,0
Dke8IEqY,255,VAL_H,7,6,-8,0
Y1HdzD8k,,,,,13,0
hqAZYIL9,,VAL_B,,3,-2,0
gGgafS6o,295,VAL_B,7,8,15,0
pKRm8A1Q,,,,13,-7,0
9F32Hfq5,,,,8,-8,0
XzgdFxJ1,,,,18,5,0
MgzkMlRt,,,,9,10,0
LP0x95Fi,,,,9,-1,0
ws5C1IMD,,,,,22,0
NYGUnDkf,110,VAL_B,4,36,20,0
qWqllP7s,335,VAL_B,2,,10,0
pvwGRLTm,170,VAL_B,4,5,24,0
6MXAPIGk,,,,,-4,0
fBFdBABa,250,VAL_B,3,7,-4,0
FerX1Q0k,330,VAL_H,1,9,-3,0
S3c1pABo,,,,17,-3,0
UcUVYRBJ,,,,15,-13,0
2brmKRwR,,VAL_B,,10,13,0
NIz05lPt,,VAL_B,,3,10,0
Jyeg2QOc,305,VAL_M,3,5,10,0
LS4dIvIM,215,VAL_B,3,7,6,0
iR5cDsGG,,,,8,-5,0
k87QtSOy,,,,8,12,0
9LQtLOyS,,VAL_B,,9,11,0
kCHXSmHW,,,,11,6,0
lObyBwzW,,,,9,16,0
CFpm6MOH,-1,VAL_A,2,8,17,0
zvFU7IJS,,,,16,2,0
7S0yc1BD,-1,VAL_B,1,5,-5,0
oBP6H5SR,,,,,19,0
bN1G1JHS,,,,15,7,0
mkE298yQ,,,,7,8,0
KIDLMqi9,305,VAL_B,5,,-7,0
YNXdMdA1,205,VAL_B,1,3,15,0
WM3lDk85,355,VAL_B,6,5,-11,0
cBoBTFQC,,,,17,14,0
UrF9n14t,270,VAL_A,5,4,-5,0
oHm1p70t,,,,,16,0
fTQdQyZv,,,,,-1,0
ovVfX1yM,,,,7,-7,0
UEPPEnig,,,,9,19,0
hYX1wmKX,145,VAL_B,4,7,14,0
nzugwqLC,,,,16,4,0
kmbSNKGZ,270,VAL_D,3,,4,0
3kyh5tY5,,,,9,-5,0
upEVZu1k,295,VAL_B,7,8,5,0
KQCDQ5z9,,,,,24,0
HKAfXhE3,225,VAL_B,5,8,-4,0
gsnZDElO,,,,,5,0
LHlmPBCX,-3,VAL_B,6,44,19,0
Fd7NAoF3,295,VAL_B,7,10,-1,0
DBp634fi,-1,VAL_B,1,8,6,0
1MyDoUOB,,,,15,0,0
r0sYfd1T,,,,16,-1,0
bPubXVZF,205,VAL_A,3,11,22,0
0cECUzwI,-3,VAL_B,7,7,24,0
z3LSesev,-3,VAL_K,7,7,11,0
3Y19bp7o,,,,7,4,0
AKyyQieD,,,,9,5,0
TCxHyHpg,,,,8,15,0
j9Tf0CbZ,,,,9,-13,0
78jDBrvb,295,VAL_B,6,6,9,0
wVdxn37D,205,VAL_B,5,8,36,0
sW1wIPR3,,,,8,-3,0
FIW8RI6v,,,,9,3,0
x1lUAn1s,,,,,-12,0
IpHAzXtC,,,,,-8,0
A5UjYbdm,,,,31,1,0
shjmlNfJ,,,,,8,0
Mvb5zJWm,245,VAL_B,4,,-6,0
A0DthKXg,,,,,-1,0
6EdjH5nw,,,,50,19,0
3P1NeC0k,,,,9,11,0
BDxA5W4Q,,,,,13,0
jdTc7tIf,,,,7,-6,0
vlAhSpis,,,,4,16,0
bRY4m9zp,255,VAL_B,7,,-2,0
peDGiT9B,170,VAL_B,1,8,21,0
El2LQVpW,340,VAL_B,4,3,-7,0
O83jtdc3,235,VAL_B,3,27,13,0
hGaTrLmU,310,VAL_B,1,8,-5,0
9Q5QEmAP,275,VAL_B,2,9,5,0
hih3gO9P,120,VAL_B,1,,21,0
m1r4oFXm,270,VAL_B,5,11,4,0
x4S3oV2F,,,,,2,0
NJejewkQ,130,VAL_A,3,4,-3,0
ckxbynvp,170,VAL_A,3,9,1,0
kS0MU6Us,,,,16,-14,0
sNc7vqhF,155,VAL_B,1,4,14,0
Fa0IuGns,275,VAL_B,7,2,-1,0
1Z6qtBfI,145,VAL_B,1,4,6,0
AL9jVho7,-3,VAL_D,6,4,2,0
1RvRCTaK,,,,7,13,0
VVHsecwP,,,,,-14,0
WoVgHbdd,,,,16,-3,0
TK3K1zIN,225,VAL_B,6,5,5,0
jm9AAtbt,,,,14,1,0
CffgfNcF,,,,8,-13,0
dLs3FQgV,,,,9,13,0
UCI4oPbq,,,,6,-13,0
gvDQy9fU,,,,,7,0
nTCouz7W,,,,,16,0
e3KKPs9s,,,,34,13,0
x1NSHmLl,240,VAL_B,3,3,-2,0
3UNnjQ2u,,,,7,6,0
BzppKyda,,,,12,23,0
VTYB7Yl9,285,VAL_B,1,,-13,0
yVg7rE8H,,,,17,10,0
N18vxxBN,-1,VAL_H,2,8,-3,0
QmxH1E4K,160,VAL_B,1,8,13,0
44mluiXY,,,,5,-4,0
IHCMxLeP,-3,VAL_A,7,8,27,0
Bwppqmsa,,,,,6,0
0cl3NQry,,,,18,0,0
4lLJ1UWC,195,VAL_B,3,21,3,0
HDMQwkjz,,,,,-7,0
I2N0oDJm,,,,8,12,0
UpjeddRQ,,,,8,16,0
J8uIOwwl,,,,37,6,0
HxDnPdN7,,,,9,20,0
tXQgmXBm,215,VAL_B,2,,13,0
6RDswOS0,195,VAL_B,1,5,-5,0
8ZmmhYdo,,,,6,-3,0
TxsPQsTW,,,,17,-12,0
Yvcvgp58,,VAL_B,,8,-2,0
gChcEQRo,-3,VAL_M,1,4,15,0
ksK9E9Kk,190,VAL_B,1,8,14,0
Rps06Vma,250,VAL_B,1,8,-6,0
tsAKJRNF,255,VAL_B,7,,9,0
Q1EAXZeT,,,,8,17,0
iKCpuDjf,225,VAL_B,1,4,20,0
NUKs9CDx,300,VAL_B,6,3,19,0
WYJiJU3V,,,,,-12,0
b4By8Dph,-3,VAL_B,3,8,8,0
jxhCo24w,320,VAL_B,2,8,-1,0
lA13y0EU,,,,9,4,0
XMwi8d6t,140,VAL_A,1,9,20,0
LnH9cgg0,,,,9,-6,0
XoN4d5BY,270,VAL_B,3,8,-12,0
lCVBHHqd,-3,VAL_B,6,4,-1,0
qPzrhNuk,280,VAL_B,4,13,17,0
450oj9VK,290,VAL_B,7,4,-12,0
g8sdMK39,-3,VAL_B,7,6,-1,0
Nq4Ofojc,,,,17,-12,0
6WUjY7Fi,,,,8,18,0
J4g0uRJk,,,,55,14,0
KVzFnEzV,,,,8,-5,0
bHBeKGdi,,,,11,16,0
W500Xcdc,,,,16,8,0
WfyU5pEd,,,,9,8,0
xzWOL00c,225,VAL_B,4,2,0,0
r6Y5jevw,210,VAL_B,6,3,22,0
EudHDhe7,-2,VAL_B,3,8,11,0
6TFQvL4b,,,,9,6,0
qA5yJBrm,255,VAL_B,2,,10,0
IsjcHirY,,VAL_B,,,19,0
jkBQpm7d,315,VAL_H,7,7,-1,0
s0IU1hIU,,,,8,16,0
oAtIGs4v,-3,VAL_M,1,9,12,0
Q51sKgWI,,,,22,23,0
8evYlhVX,240,VAL_B,7,8,8,0
uqxp0yGl,,,,,-2,0
fhZdFyYO,,,,7,20,0
ho92cOu4,,,,9,13,0
lo8znOK1,,,,8,13,0
pKQhDlsV,155,VAL_B,3,7,24,0
eds6r1Dt,270,VAL_B,6,8,-2,0
6wUU7dut,,,,29,-1,0
qvNNxp0T,280,VAL_B,2,7,-6,0
gwSjruCT,,,,,16,0
Ct394n5q,,,,9,17,0
6Xw6pUwl,235,VAL_B,1,2,11,0
BLD0IuFR,,,,11,-5,0
aPQCR6mZ,,,,7,7,0
ckSmq62d,,,,17,11,0
9Q2E3kAT,,,,9,-5,0
5a481I3S,220,VAL_B,2,,-2,0
ZmHkk0ru,,,,9,11,0
XOra6Ua1,335,VAL_B,7,8,-13,0
tOxS4ewQ,235,VAL_B,3,9,3,0
ajAcHOI0,,,,15,16,0
MyS4dxIC,,,,8,12,0
iRYINvAV,,,,6,-9,0
F5J9TY9B,,VAL_B,,16,-12,0
F0zWBQyn,180,VAL_B,3,,7,0
7Xxo5z6F,,,,18,3,0
j0KrObmO,-3,VAL_B,6,7,-8,0
VV87KWHr,,,,,13,0
hB5AyMfH,,,,15,18,0
J5SciFKT,,,,22,7,0
IwVFOc5F,300,VAL_B,1,5,-9,0
CSeSnrve,-3,VAL_B,2,9,-2,0
UJEJ4PCY,,,,14,-8,0
xZmKFEjv,,,,8,-4,0
z318mZZt,245,VAL_B,7,7,-14,0
9btOnsy5,,,,9,-2,0
H5IHBPx7,,,,4,0,0
